Votes,Average Cost for two,Has Table booking,Has Online delivery,Price range,Rating
17,150,0,0,1,3.2
55,150,0,0,1,3.7
46,100,0,0,1,3.6
112,100,0,1,1,3.8
99,100,0,0,1,3.7
109,600,0,1,2,3.9
458,500,0,1,2,3.6
443,650,0,1,2,3.5
33,100,0,0,1,3.7
0,400,0,0,1,1.0
2,300,0,0,1,1.0
2,100,0,0,1,1.0
1,450,0,0,1,1.0
2,300,0,0,1,1.0
1,1500,1,0,3,1.0
0,400,0,0,1,1.0
2,300,0,0,1,1.0
2,150,0,0,1,1.0
0,500,0,0,2,1.0
41,600,0,1,2,2.4
38,600,0,1,2,2.3
134,1200,1,0,3,3.4
153,1300,1,1,3,2.8
455,2000,1,0,4,3.2
609,1450,1,0,3,3.5
6,600,0,1,2,3.1
17,300,0,0,1,3.2
126,1200,1,1,3,3.0
4,400,0,0,1,3.0
14,150,0,0,1,3.0
282,1200,1,0,3,3.5
95,300,0,0,1,3.6
0,150,0,0,1,1.0
0,150,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
1,450,0,0,1,1.0
1,150,0,0,1,1.0
225,1500,1,0,3,4.0
28,400,0,0,1,3.1
38,300,0,1,1,3.3
54,600,0,0,2,2.8
32,400,0,0,1,2.8
42,750,0,0,2,3.2
10,450,0,0,1,2.9
27,300,0,0,1,2.8
35,600,0,1,2,3.2
82,1600,1,1,3,2.5
24,500,0,0,2,3.2
14,500,0,0,2,2.9
16,200,0,0,1,2.8
11,450,0,0,1,3.0
14,600,0,0,2,3.1
91,150,0,0,1,3.5
110,1400,1,1,3,3.7
886,2400,1,1,4,3.9
3,400,0,0,1,1.0
152,1800,1,1,3,2.6
140,1300,1,0,3,2.9
277,450,0,1,1,3.4
1099,1350,1,0,3,3.1
76,600,0,0,2,3.4
89,400,0,1,1,3.2
1523,1300,0,1,3,3.4
671,1600,0,1,3,3.0
1300,200,0,0,1,3.3
2460,1000,0,0,3,2.7
1096,1000,0,0,3,2.5
499,600,0,1,2,3.4
563,1100,1,0,3,3.2
52,1500,0,0,3,4.7
2620,150,0,1,1,4.9
242,1800,1,1,3,4.7
485,550,0,0,2,3.6
2639,1100,1,1,3,3.9
706,1100,0,0,3,3.7
2093,500,0,1,2,3.8
548,500,0,1,2,3.6
361,700,0,0,2,3.6
873,1500,0,1,3,3.7
673,1200,1,0,3,3.7
834,1200,1,0,3,3.7
877,800,0,0,2,3.6
1503,1400,0,1,3,3.9
3206,500,0,0,2,3.9
487,400,0,1,1,3.9
2003,1700,1,1,3,3.9
496,1800,1,0,3,3.9
841,1400,1,1,3,3.9
336,700,0,0,2,3.7
271,600,0,1,2,3.8
1607,600,0,0,2,3.9
706,2000,1,1,4,3.5
1379,1200,1,0,3,3.9
55,600,0,1,2,3.7
1151,550,0,0,2,3.9
626,1300,1,1,3,3.7
301,250,0,1,1,3.8
1174,1200,1,0,3,3.8
2185,600,0,0,2,3.5
321,600,0,1,2,3.5
427,500,0,1,2,3.7
1189,650,0,1,2,3.7
1286,1600,0,0,3,3.9
41,450,0,1,1,3.7
277,1200,1,1,3,3.7
391,1500,1,0,3,3.6
2589,2200,0,0,4,3.9
388,500,0,0,2,3.8
108,500,0,0,2,3.7
95,400,0,0,1,3.5
66,1400,1,0,3,3.9
310,650,0,1,2,3.9
3010,1000,0,0,3,3.7
1891,1200,0,1,3,3.7
1761,900,0,0,2,3.8
367,1400,1,0,3,3.8
1158,1700,0,0,3,3.8
2689,2400,0,0,4,3.8
1434,1000,0,1,3,3.6
541,1000,0,1,3,3.5
140,1100,1,0,3,3.7
61,5000,0,0,4,3.6
1256,1100,1,1,3,3.7
422,1700,1,0,3,3.5
1134,950,0,1,2,3.6
1863,1350,1,1,3,3.5
1311,600,0,1,2,3.5
1333,400,0,0,1,3.7
50,300,0,0,1,3.6
92,2800,1,0,4,3.5
552,700,0,0,2,3.8
276,500,0,1,2,3.5
1801,1600,1,0,3,3.7
327,1200,0,1,3,3.5
1020,1200,1,0,3,3.9
645,1250,1,0,3,3.8
143,1500,1,0,3,3.9
1545,1500,1,0,3,3.9
63,1400,1,0,3,3.5
783,450,0,1,1,3.9
3413,1600,1,0,3,3.9
1087,1600,1,1,3,3.9
3986,1500,0,0,3,3.7
908,1800,0,0,3,3.9
1027,1500,1,1,3,3.5
1071,1600,1,1,3,3.9
0,200,0,1,1,1.0
0,500,0,1,2,1.0
2,200,0,0,1,1.0
840,1600,1,0,3,4.4
2333,1800,1,0,3,4.0
1821,2000,1,1,4,4.1
3164,1600,0,0,3,4.1
740,800,0,1,2,4.1
510,1000,0,1,3,4.0
961,2000,1,1,4,4.2
799,1800,1,0,3,4.1
412,1200,1,0,3,4.0
1942,2200,0,0,4,4.4
312,2000,1,1,4,4.0
361,800,1,1,2,4.0
1129,1900,1,1,3,4.3
510,1400,1,0,3,4.0
608,1000,1,0,3,4.0
1959,1600,1,0,3,4.1
817,1800,1,1,3,4.0
400,1200,1,1,3,4.1
3986,500,0,1,2,4.3
467,1300,1,0,3,4.1
2417,700,0,0,2,4.1
90,1500,1,0,3,4.1
104,1500,1,0,3,4.3
2252,2100,1,0,4,4.0
1838,2200,1,0,4,4.1
1758,1600,0,0,3,4.0
1457,400,0,0,1,4.3
3591,400,0,0,1,4.3
492,1500,1,0,3,4.1
77,550,0,1,2,2.6
113,1900,1,0,3,3.2
140,1000,0,1,3,3.3
164,300,0,1,1,3.5
106,800,0,1,2,3.1
134,800,1,1,2,3.3
77,500,0,1,2,3.4
102,950,1,1,2,3.3
217,600,0,0,2,3.5
59,2500,1,0,4,3.5
60,1000,1,0,3,3.7
12,2000,1,0,4,3.2
115,3000,1,0,4,3.5
165,1000,1,0,3,3.3
41,500,0,1,2,3.4
116,1000,1,1,3,3.5
262,550,0,0,2,3.7
364,400,0,0,1,3.5
28,600,0,0,2,2.8
12,400,0,0,1,3.2
22,450,0,0,1,2.8
6,400,0,0,1,2.9
45,400,0,0,1,3.4
6,150,0,0,1,3.0
6,400,0,0,1,2.9
8,200,0,0,1,3.1
23,500,0,1,2,2.8
6,150,0,0,1,3.2
33,500,0,1,2,3.0
5,200,0,0,1,3.0
159,600,0,0,2,3.4
85,500,0,0,2,3.7
189,700,1,0,2,3.8
519,500,0,1,2,3.7
26,500,0,0,2,3.5
124,600,0,0,2,3.8
711,1100,1,0,3,3.6
109,500,0,0,2,3.6
57,400,0,0,1,3.7
88,350,0,0,1,3.6
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,450,0,0,1,1.0
0,300,0,0,1,1.0
0,200,0,0,1,1.0
0,400,0,0,1,1.0
0,500,0,0,2,1.0
1,200,0,0,1,1.0
0,150,0,0,1,1.0
0,400,0,0,1,1.0
1,150,0,0,1,1.0
0,150,0,0,1,1.0
3,500,0,0,2,1.0
1,100,0,0,1,1.0
3,300,0,0,1,1.0
0,400,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,400,0,0,1,1.0
32,700,0,0,2,2.3
271,500,0,0,2,4.1
4,150,0,0,1,3.0
1,250,0,0,1,1.0
176,1200,1,0,3,3.3
10,100,0,0,1,3.1
73,650,0,1,2,3.3
12,200,0,0,1,3.0
13,300,0,0,1,3.4
33,600,0,0,2,3.3
104,700,0,1,2,3.4
12,300,0,1,1,3.2
600,900,1,0,2,3.2
13,600,0,0,2,3.2
8,700,0,1,2,2.7
78,700,0,0,2,2.5
35,600,0,0,2,3.4
16,500,0,0,2,3.4
7,300,0,1,1,2.5
26,400,0,1,1,2.8
29,400,0,1,1,3.3
16,350,0,0,1,2.7
14,450,0,0,1,3.2
9,500,0,0,2,3.1
7,250,0,0,1,2.9
102,300,0,0,1,2.9
22,150,0,0,1,3.2
9,600,0,1,2,3.1
128,1600,1,0,3,3.1
496,1600,0,0,3,3.0
8,450,0,0,1,3.2
19,550,0,1,2,3.3
35,600,0,0,2,3.4
53,600,0,1,2,3.2
39,600,0,1,2,3.0
25,300,0,0,1,3.3
28,300,0,0,1,3.2
44,500,0,1,2,3.4
56,500,0,1,2,2.6
245,1500,1,1,3,3.9
215,700,0,0,2,3.5
386,1200,1,1,3,3.6
460,350,0,1,1,3.8
146,600,0,1,2,3.6
55,300,0,0,1,3.7
390,1000,0,1,3,3.7
15,400,0,1,1,3.5
130,300,0,1,1,3.6
301,600,0,0,2,3.9
338,800,1,1,2,3.7
798,1600,1,1,3,3.9
192,900,0,1,2,3.8
196,700,0,1,2,3.8
766,500,0,1,2,3.7
42,700,0,1,2,3.6
139,1400,1,1,3,3.6
24,300,0,1,1,3.8
208,1500,1,1,3,3.5
99,1200,1,1,3,3.6
601,1800,1,1,3,3.7
354,2000,1,1,4,3.8
130,1000,1,1,3,3.8
303,900,0,1,2,3.8
306,900,1,1,2,3.8
304,800,0,0,2,3.7
308,600,0,1,2,3.7
84,500,0,1,2,3.6
749,1500,1,0,3,3.9
238,1800,1,0,3,3.8
2,200,0,0,1,1.0
2,200,0,0,1,1.0
0,300,0,0,1,1.0
2,150,0,0,1,1.0
0,150,0,0,1,1.0
0,400,0,0,1,1.0
0,500,0,0,2,1.0
35,600,0,0,2,2.4
711,1750,1,1,3,4.1
50,1000,1,0,3,4.4
561,400,0,1,1,4.1
183,1500,1,1,3,4.0
242,1700,1,1,3,4.1
223,800,1,1,2,4.1
769,900,1,1,2,4.1
169,200,0,1,1,4.0
63,1600,1,1,3,4.2
460,1650,1,1,3,4.0
782,600,0,1,2,4.0
95,900,0,1,2,4.2
372,550,0,1,2,4.2
2,200,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
1,600,0,0,2,1.0
29,100,0,0,1,3.1
69,400,0,0,1,3.4
109,400,0,1,1,2.8
15,800,0,0,2,2.8
76,600,0,0,2,3.4
46,450,0,0,1,3.4
87,450,0,0,1,3.2
45,300,0,0,1,2.6
109,700,0,0,2,2.5
8,200,0,0,1,3.0
35,300,0,0,1,3.3
81,450,0,1,1,2.8
72,350,0,1,1,3.1
18,100,0,0,1,3.0
113,850,1,0,2,3.3
5,100,0,0,1,2.8
51,300,0,0,1,3.3
5,150,0,0,1,2.9
82,900,1,0,2,3.0
12,600,0,1,2,3.0
26,350,0,1,1,2.6
17,300,0,1,1,3.2
85,600,0,1,2,3.3
143,1000,0,1,3,3.4
39,300,0,0,1,3.4
81,2000,1,0,4,2.7
69,250,0,0,1,3.3
16,200,0,0,1,2.6
173,700,0,0,2,3.4
45,400,0,0,1,3.2
50,1100,0,0,3,2.7
427,600,0,1,2,3.4
138,450,0,1,1,2.6
14,100,0,0,1,3.0
51,450,0,1,1,2.8
130,700,0,1,2,3.1
1071,900,1,1,2,4.6
258,250,0,1,1,3.6
533,250,0,1,1,3.9
93,150,0,0,1,3.7
484,550,0,1,2,3.7
49,1000,1,0,3,3.7
2724,800,0,1,2,3.9
541,550,0,1,2,3.8
91,250,0,0,1,3.7
1970,650,1,1,2,3.8
0,400,0,0,1,1.0
1,100,0,0,1,1.0
1,300,0,0,1,1.0
0,300,0,0,1,1.0
1,250,0,0,1,1.0
0,50,0,0,1,1.0
2,350,0,0,1,1.0
0,350,0,0,1,1.0
3,400,0,1,1,1.0
0,200,0,0,1,1.0
3,350,0,0,1,1.0
147,600,0,1,2,2.4
148,700,0,1,2,2.4
111,400,0,0,1,4.1
1384,700,1,1,2,4.1
156,250,0,1,1,4.3
3986,900,0,0,2,4.3
1537,850,0,1,2,4.4
1526,700,1,0,2,4.2
45,400,0,0,1,2.8
26,750,0,0,2,3.2
13,350,0,0,1,3.1
29,700,0,1,2,2.5
11,200,0,0,1,2.8
52,450,0,0,1,3.1
69,400,0,0,1,3.4
36,350,0,0,1,3.0
44,700,0,0,2,3.1
8,450,0,0,1,2.8
28,500,0,0,2,3.5
182,800,0,0,2,3.7
93,350,0,0,1,3.6
72,450,0,0,1,3.6
152,400,0,0,1,3.8
19,250,0,0,1,3.5
143,800,1,0,2,3.7
24,450,0,0,1,3.5
30,400,0,0,1,3.5
30,700,0,0,2,2.3
9,350,0,0,1,3.0
10,500,0,0,2,3.2
15,500,0,0,2,3.2
7,300,0,0,1,3.0
9,600,0,0,2,2.8
32,350,0,0,1,3.3
4,400,0,0,1,2.9
56,1200,1,1,3,3.3
16,600,0,0,2,3.0
87,700,0,0,2,3.3
39,200,0,0,1,3.4
23,250,0,0,1,3.4
11,400,0,0,1,3.2
15,450,0,1,1,2.6
65,500,0,1,2,3.3
7,300,0,0,1,3.1
14,500,0,0,2,2.6
7,300,0,0,1,3.0
14,500,0,0,2,2.7
4,400,0,0,1,3.0
177,500,0,1,2,2.7
6,800,0,0,2,3.0
39,350,0,0,1,2.7
27,200,0,0,1,3.3
14,300,0,1,1,3.1
15,100,0,0,1,3.1
50,400,0,1,1,2.6
97,600,0,1,2,3.1
103,600,0,0,2,3.2
88,600,0,0,2,3.5
107,800,0,1,2,3.6
0,150,0,0,1,1.0
1,200,0,0,1,1.0
2,200,0,0,1,1.0
0,500,0,0,2,1.0
0,200,0,0,1,1.0
1,400,0,0,1,1.0
0,400,0,0,1,1.0
1,400,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
0,400,0,0,1,1.0
2,400,0,0,1,1.0
0,250,0,0,1,1.0
1,300,0,0,1,1.0
0,300,0,0,1,1.0
0,200,0,0,1,1.0
0,500,0,0,2,1.0
2,350,0,0,1,1.0
0,400,0,0,1,1.0
2,350,0,0,1,1.0
0,300,0,0,1,1.0
1,350,0,0,1,1.0
2,250,0,0,1,1.0
1,300,0,0,1,1.0
0,250,0,0,1,1.0
57,700,0,1,2,2.3
122,800,1,1,2,3.4
85,500,0,1,2,2.5
55,400,0,0,1,2.6
35,1200,1,1,3,3.4
56,300,0,0,1,3.5
118,1200,1,0,3,2.3
29,450,0,0,1,3.0
63,700,0,0,2,3.0
14,150,0,0,1,3.3
62,500,0,0,2,3.6
2,350,0,0,1,1.0
83,1600,0,0,3,3.5
118,1500,1,0,3,3.8
134,1800,1,1,3,3.1
138,550,0,0,2,2.8
152,400,0,1,1,3.8
246,850,0,1,2,3.5
426,600,0,0,2,3.8
71,700,0,0,2,3.9
229,350,0,0,1,3.7
984,2500,1,1,4,3.7
295,1200,0,0,3,3.5
2777,1500,0,0,3,4.4
397,400,0,1,1,4.1
71,400,0,0,1,4.1
118,550,0,0,2,3.2
161,750,0,1,2,3.6
91,400,0,0,1,3.9
360,400,0,1,1,3.9
69,700,0,0,2,3.7
134,600,0,0,2,3.7
154,400,0,0,1,3.8
98,350,0,1,1,3.9
159,400,0,1,1,3.8
169,450,0,1,1,3.7
109,700,0,0,2,3.9
170,1250,0,0,3,3.8
154,500,0,0,2,4.0
59,700,0,0,2,2.7
112,1500,1,1,3,2.7
11,200,0,0,1,3.0
195,300,0,0,1,3.6
100,500,0,1,2,3.5
0,300,0,0,1,1.0
65,500,0,1,2,2.4
7,300,0,0,1,2.9
8,350,0,0,1,2.9
10,100,0,0,1,2.7
21,600,0,0,2,3.2
13,200,0,0,1,2.8
24,450,0,0,1,2.7
19,500,0,0,2,3.3
16,300,0,1,1,3.2
7,100,0,0,1,3.0
12,150,0,0,1,3.1
11,400,0,1,1,3.1
12,300,0,0,1,2.8
9,400,0,0,1,3.1
19,500,0,0,2,3.0
21,250,0,0,1,2.7
17,400,0,1,1,3.4
14,500,0,0,2,3.2
4,300,0,1,1,2.8
38,700,0,1,2,3.2
17,200,0,0,1,3.1
61,650,0,1,2,3.3
19,350,0,0,1,3.2
4,400,0,0,1,2.9
22,500,0,0,2,3.1
12,400,0,1,1,2.7
14,350,0,1,1,3.2
25,500,0,1,2,3.1
1,260,0,0,1,1.0
2,150,0,0,1,1.0
0,500,0,0,2,1.0
2,500,0,0,2,1.0
2,400,0,0,1,1.0
1,500,0,0,2,1.0
2,600,0,1,2,1.0
0,400,0,0,1,1.0
2,500,0,1,2,1.0
2,100,0,0,1,1.0
0,500,0,0,2,1.0
0,250,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
2,150,0,0,1,1.0
1,600,0,0,2,1.0
3,200,0,1,1,1.0
0,500,0,0,2,1.0
2,450,0,0,1,1.0
0,300,0,0,1,1.0
3,400,0,0,1,1.0
0,300,0,0,1,1.0
3,300,0,1,1,1.0
2,200,0,0,1,1.0
0,450,0,0,1,1.0
1,800,1,0,2,1.0
0,200,0,0,1,1.0
1,200,0,0,1,1.0
0,500,0,0,2,1.0
0,200,0,1,1,1.0
686,1500,0,1,3,4.1
44,250,0,0,1,3.2
11,1000,1,0,3,2.9
44,650,0,0,2,3.2
11,300,0,1,1,2.6
24,350,0,1,1,3.3
27,700,0,1,2,2.6
5,500,0,0,2,3.0
39,700,0,0,2,3.2
5,100,0,0,1,2.9
38,450,0,0,1,2.9
13,300,0,0,1,3.1
6,400,0,1,1,2.5
28,300,0,1,1,3.3
5,200,0,0,1,3.1
31,400,0,0,1,3.3
4,500,0,0,2,3.0
38,1100,1,0,3,3.2
31,350,0,0,1,3.3
93,550,0,1,2,3.4
46,1400,1,0,3,3.3
6,400,0,0,1,3.0
17,400,0,0,1,3.2
43,350,0,0,1,2.6
32,700,0,0,2,3.2
21,250,0,1,1,3.4
87,1000,1,1,3,3.2
12,400,0,0,1,3.2
23,300,0,0,1,3.0
50,350,0,1,1,3.1
119,700,0,0,2,3.5
177,600,0,1,2,3.6
359,500,0,1,2,3.6
53,300,0,1,1,3.5
241,1100,1,1,3,3.7
178,700,0,1,2,3.9
146,350,0,0,1,3.7
145,800,1,1,2,3.8
26,500,0,0,2,3.5
54,350,0,1,1,3.9
3,300,0,0,1,1.0
3,150,0,0,1,1.0
3,600,0,0,2,1.0
1,900,0,0,2,1.0
2,200,0,0,1,1.0
0,400,0,0,1,1.0
3,250,0,0,1,1.0
3,700,0,0,2,1.0
2,400,0,0,1,1.0
101,400,0,1,1,2.4
150,200,0,0,1,4.1
44,450,0,0,1,3.1
93,600,0,1,2,2.5
9,500,0,0,2,3.1
9,250,0,1,1,3.3
9,300,0,0,1,3.2
185,700,0,1,2,3.1
100,800,0,1,2,3.1
70,600,0,0,2,3.3
110,1300,0,1,3,2.6
106,400,0,1,1,3.6
145,1500,1,0,3,3.9
57,400,0,0,1,3.9
23,650,0,1,2,3.6
158,500,0,0,2,3.8
97,500,0,0,2,3.8
21,300,0,1,1,3.7
3,1200,0,1,3,1.0
752,3500,1,0,4,4.0
756,2500,1,0,4,4.2
1700,1800,1,1,3,4.0
3002,1600,1,0,3,4.3
21,1800,0,0,3,3.3
150,4000,1,0,4,3.9
18,3650,1,0,4,3.5
44,700,0,0,2,3.7
119,4800,1,0,4,4.2
50,300,0,0,1,3.4
218,1500,0,0,3,3.4
234,1800,1,0,3,3.7
1,100,0,0,1,1.0
3010,200,0,0,1,4.2
15,650,0,0,2,3.2
1934,4000,0,0,4,4.9
2,600,0,1,2,1.0
0,300,0,0,1,1.0
1,400,0,0,1,1.0
1561,3300,1,0,4,4.2
4,200,0,0,1,3.0
8,500,0,0,2,2.8
50,800,0,0,2,3.3
8,150,0,0,1,3.0
28,500,0,0,2,2.8
31,350,0,0,1,3.4
4,200,0,0,1,3.0
17,300,0,0,1,3.3
8,550,0,0,2,2.8
8,350,0,0,1,3.2
6,300,0,0,1,3.1
17,500,0,0,2,2.7
50,300,0,0,1,2.8
29,200,0,0,1,3.5
31,500,0,0,2,3.5
0,600,0,0,2,1.0
3,200,0,0,1,1.0
0,350,0,0,1,1.0
1,200,0,0,1,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
1,100,0,0,1,1.0
0,250,0,0,1,1.0
0,100,0,0,1,1.0
1,300,0,0,1,1.0
0,250,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
3,400,0,0,1,1.0
0,300,0,0,1,1.0
0,350,0,0,1,1.0
0,400,0,0,1,1.0
1,300,0,0,1,1.0
0,200,0,0,1,1.0
1,800,1,0,2,1.0
756,1600,0,0,3,4.0
33,500,0,1,2,3.4
9,2700,1,0,4,3.0
70,750,0,0,2,2.6
70,300,0,1,1,3.3
75,1000,1,1,3,3.3
36,200,0,0,1,3.4
26,250,0,0,1,3.1
146,800,0,1,2,3.3
246,1000,0,0,3,3.4
89,800,1,1,2,3.3
115,500,0,1,2,2.5
58,2000,1,0,4,3.4
78,350,0,1,1,2.8
67,300,0,1,1,3.0
199,850,0,1,2,3.4
19,400,0,0,1,3.3
162,1000,0,1,3,4.5
38,600,0,0,2,3.6
697,1000,0,1,3,3.8
56,300,0,1,1,3.6
51,500,0,1,2,3.8
130,500,0,1,2,3.7
349,850,0,1,2,3.9
50,1000,0,0,3,3.8
347,2200,1,1,4,3.9
251,1000,0,0,3,3.5
24,400,0,1,1,3.5
263,1000,0,1,3,3.7
155,300,0,1,1,3.9
93,600,0,1,2,3.9
323,900,0,1,2,3.7
227,1500,1,1,3,3.8
27,300,0,1,1,3.5
116,400,0,0,1,3.8
22,2100,1,0,4,3.5
150,1600,1,0,3,3.5
108,700,0,1,2,3.7
105,1100,0,1,3,3.9
227,600,0,1,2,3.7
244,1700,1,1,3,3.8
187,450,0,1,1,3.8
229,1250,1,0,3,3.6
84,250,0,0,1,3.7
223,2000,1,1,4,3.8
187,700,0,0,2,3.5
54,1800,1,1,3,3.8
76,250,0,0,1,3.6
85,2000,0,0,4,3.8
66,200,0,0,1,3.6
53,500,0,0,2,3.7
48,400,0,0,1,3.7
107,1800,1,1,3,4.2
160,550,0,1,2,4.1
22,1000,1,0,3,4.1
826,1400,1,1,3,4.1
42,950,0,1,2,4.4
62,750,0,1,2,4.0
111,1000,0,1,3,4.2
158,600,0,0,2,4.0
253,850,0,1,2,4.1
68,1400,1,1,3,4.1
1327,1900,0,0,3,4.3
237,800,0,1,2,4.2
51,500,0,1,2,4.0
83,450,0,1,1,4.3
81,800,0,1,2,4.1
173,500,0,0,2,4.1
7,350,0,0,1,3.1
44,500,0,0,2,3.4
77,350,0,1,1,2.9
12,1000,0,1,3,3.2
9,300,0,0,1,3.2
35,1800,1,0,3,3.4
489,1100,1,1,3,3.3
138,700,0,0,2,3.2
17,400,0,0,1,3.0
12,250,0,0,1,3.2
66,300,0,1,1,3.4
14,300,0,0,1,2.8
148,1900,1,1,3,3.3
99,650,0,1,2,3.1
17,500,0,0,2,3.4
148,700,0,1,2,3.3
77,950,1,1,2,3.4
25,650,0,1,2,3.2
7,300,0,1,1,2.9
134,700,0,1,2,2.7
10,200,0,0,1,3.1
96,500,0,0,2,3.3
90,1250,1,0,3,3.4
304,2000,1,0,4,4.6
484,1800,1,0,3,3.9
67,400,0,0,1,3.6
136,700,0,1,2,3.8
120,650,0,1,2,3.6
272,550,0,1,2,3.5
68,400,0,1,1,3.8
663,1800,1,0,3,3.8
594,1000,1,1,3,3.8
66,300,0,1,1,3.5
103,600,0,0,2,3.5
139,800,0,1,2,3.5
843,1000,0,1,3,3.8
113,400,0,1,1,3.6
372,2500,1,1,4,3.8
42,1650,1,0,3,3.8
140,1350,1,0,3,3.5
173,400,0,1,1,3.6
312,650,0,1,2,3.8
780,1800,1,1,3,3.7
256,1200,1,0,3,3.5
27,650,0,1,2,3.9
160,800,0,1,2,3.6
36,250,0,1,1,3.6
487,1100,1,1,3,3.7
352,900,0,1,2,3.5
290,250,0,1,1,3.7
132,700,0,0,2,3.5
198,1500,1,0,3,3.5
124,600,0,1,2,3.5
173,650,0,1,2,3.8
430,2200,1,1,4,3.6
807,1300,0,0,3,3.7
302,1550,1,1,3,3.8
30,300,0,0,1,2.4
496,3000,1,0,4,4.1
43,2000,1,0,4,4.3
400,550,0,0,2,4.4
80,1200,1,0,3,4.4
267,700,0,1,2,4.1
70,1000,0,1,3,4.0
47,900,1,0,2,4.0
1125,550,0,1,2,4.2
33,450,0,0,1,3.2
7,1900,1,0,3,3.2
159,700,0,1,2,3.5
131,1200,1,1,3,3.6
46,300,0,0,1,3.6
9,300,0,1,1,2.9
51,600,0,1,2,3.2
4,450,0,0,1,3.0
15,800,0,0,2,3.3
7,800,1,1,2,3.1
4,600,0,0,2,2.9
238,700,0,0,2,2.5
13,600,0,1,2,2.8
49,300,0,1,1,2.6
235,750,1,1,2,3.3
5,400,0,0,1,3.0
191,300,0,0,1,2.5
14,700,0,0,2,3.4
6,500,0,1,2,3.3
276,1000,0,1,3,3.3
104,1500,1,1,3,3.1
267,1700,1,0,3,3.4
121,600,0,1,2,3.4
23,1000,1,0,3,3.3
368,500,0,1,2,3.5
38,720,0,0,2,3.6
234,1800,1,1,3,3.5
431,600,0,1,2,3.7
1198,450,0,0,1,3.5
303,2500,1,0,4,3.7
16,250,0,0,1,3.5
25,300,0,1,1,3.8
556,1200,1,0,3,3.8
95,600,0,1,2,3.8
163,1500,1,0,3,3.5
42,300,0,0,1,3.6
181,1200,1,1,3,3.5
0,200,0,0,1,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
3,350,0,0,1,1.0
0,200,0,1,1,1.0
0,100,0,0,1,1.0
0,200,0,0,1,1.0
2,500,0,0,2,1.0
1,850,0,0,2,1.0
0,550,0,0,2,1.0
0,300,0,0,1,1.0
3,350,0,0,1,1.0
23,450,0,0,1,2.4
31,1200,1,1,3,4.3
10,250,0,0,1,2.8
34,800,0,0,2,3.4
5,400,0,0,1,3.0
30,400,0,1,1,3.3
79,1000,1,1,3,3.3
27,300,0,0,1,3.3
5,1000,0,0,3,3.1
6,450,0,0,1,3.0
5,150,0,0,1,2.9
4,300,0,0,1,3.0
12,1100,0,0,3,3.2
13,150,0,0,1,3.1
82,500,0,1,2,3.8
37,250,0,1,1,3.7
373,1000,1,0,3,3.9
90,550,0,0,2,3.5
1439,800,1,1,2,3.9
1,500,0,0,2,1.0
0,350,0,0,1,1.0
1,150,0,0,1,1.0
1,800,1,0,2,1.0
1,200,0,0,1,1.0
1,200,0,0,1,1.0
2,300,0,0,1,1.0
1,250,0,0,1,1.0
0,200,0,0,1,1.0
0,100,0,0,1,1.0
0,500,0,0,2,1.0
0,100,0,0,1,1.0
1,100,0,0,1,1.0
1,200,0,0,1,1.0
0,200,0,0,1,1.0
0,500,0,0,2,1.0
2,900,0,0,2,1.0
0,500,0,0,2,1.0
2,500,0,1,2,1.0
0,200,0,0,1,1.0
214,600,0,0,2,4.3
13,450,0,0,1,3.1
32,450,0,0,1,3.3
35,600,0,0,2,3.3
6,100,0,0,1,2.9
63,550,0,0,2,3.2
42,650,0,1,2,3.1
30,400,0,0,1,3.4
155,1300,1,0,3,3.1
7,650,0,0,2,2.6
4,400,0,0,1,3.0
30,300,0,0,1,3.4
4,400,0,0,1,3.0
10,400,0,0,1,3.2
4,600,0,0,2,3.0
11,300,0,0,1,3.1
11,400,0,0,1,3.0
106,500,0,0,2,3.5
170,350,0,0,1,3.8
71,300,0,0,1,3.6
24,500,0,0,2,3.6
95,500,0,0,2,3.6
35,300,0,0,1,3.8
18,100,0,0,1,3.5
32,300,0,0,1,3.5
0,400,0,0,1,1.0
1,200,0,0,1,1.0
0,200,0,0,1,1.0
3,300,0,0,1,1.0
0,200,0,0,1,1.0
2,500,0,0,2,1.0
1,500,0,0,2,1.0
1,200,0,0,1,1.0
1,600,0,0,2,1.0
0,100,0,0,1,1.0
0,100,0,0,1,1.0
0,400,0,0,1,1.0
1,400,0,0,1,1.0
3,250,0,0,1,1.0
0,600,0,0,2,1.0
27,250,0,0,1,3.2
17,800,0,0,2,3.4
11,300,0,1,1,2.7
339,1700,1,0,3,3.3
21,800,0,0,2,2.9
10,350,0,0,1,3.3
76,750,0,0,2,2.6
6,250,0,0,1,2.9
61,1000,0,1,3,3.3
12,100,0,0,1,3.2
195,1100,1,1,3,3.4
23,300,0,1,1,3.1
8,150,0,0,1,3.0
65,400,0,1,1,3.3
